Brd Reslt,   Brd Load,  Key,     Date,       Time,    Record,Event
     0.38,     0.00,   00000000, Oct/02/2024 02:22:26 PM, 1, 
     0.38,     0.00,   00000000, Oct/02/2024 02:22:31 PM, 2, 
     0.26,     0.05,   00000000, Oct/02/2024 02:22:36 PM, 3, 
     0.26,     0.00,   00000000, Oct/02/2024 02:22:41 PM, 4, 
     0.26,     0.00,   00000000, Oct/02/2024 02:22:46 PM, 5, 
     0.26,     0.00,   00000000, Oct/02/2024 02:22:51 PM, 6, 
     0.26,     0.00,   00000000, Oct/02/2024 02:22:56 PM, 7, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:01 PM, 8, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:06 PM, 9, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:11 PM, 10, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:16 PM, 11, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:21 PM, 12, 
     0.26,     0.01,   00000000, Oct/02/2024 02:23:26 PM, 13, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:31 PM, 14, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:36 PM, 15, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:41 PM, 16, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:46 PM, 17, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:51 PM, 18, 
     0.26,     0.00,   00000000, Oct/02/2024 02:23:56 PM, 19, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:01 PM, 20, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:06 PM, 21, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:11 PM, 22, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:16 PM, 23, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:21 PM, 24, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:26 PM, 25, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:31 PM, 26, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:36 PM, 27, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:41 PM, 28, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:46 PM, 29, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:51 PM, 30, 
     0.26,     0.00,   00000000, Oct/02/2024 02:24:56 PM, 31, 
     0.26,     0.00,   00000000, Oct/02/2024 02:25:01 PM, 32, 
     0.26,     0.00,   00000000, Oct/02/2024 02:25:06 PM, 33, 
     0.26,     0.00,   00000000, Oct/02/2024 02:25:11 PM, 34, 
     0.26,     0.00,   00000000, Oct/02/2024 02:25:16 PM, 35, 
     0.18,     0.00,   00000000, Oct/02/2024 02:25:21 PM, 36, 
     0.26,     0.04,   00000000, Oct/02/2024 02:25:26 PM, 37, 
     0.26,     0.00,   00000000, Oct/02/2024 02:25:31 PM, 38, 
